,100,200
100,"{'bans': [{'championId': 38, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 234, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 110, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 20, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 3}","{'bans': [{'championId': 7, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 429, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 29, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
101,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 12, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 236, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 89, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 887, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 39, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
102,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 412, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 236, 'pickTurn': 4}, {'championId': 154, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 48, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 9}","{'bans': [{'championId': 154, 'pickTurn': 6}, {'championId': 56, 'pickTurn': 7}, {'championId': 427, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 526, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 33, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 4}"
103,"{'bans': [{'championId': 234, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 23, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 3}","{'bans': [{'championId': 412, 'pickTurn': 6}, {'championId': 236, 'pickTurn': 7}, {'championId': 92, 'pickTurn': 8}, {'championId': 887, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': True, 'objectives.champion.kills': 42, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 11}"
104,"{'bans': [{'championId': 5, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 25, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [{'championId': 236, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 234, 'pickTurn': 8}, {'championId': 43, 'pickTurn': 9}, {'championId': 115, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': True, 'objectives.champion.kills': 32, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 10}"
105,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 43, 'pickTurn': 2}, {'championId': 517, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 106, 'pickTurn': 6}, {'championId': 43, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 7, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 18, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
106,"{'bans': [{'championId': 427, 'pickTurn': 1}, {'championId': 43, 'pickTurn': 2}, {'championId': 39, 'pickTurn': 3}, {'championId': 236, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 10, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [{'championId': 236, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 429, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 29, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
107,"{'bans': [{'championId': 412, 'pickTurn': 1}, {'championId': 43, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 18, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 222, 'pickTurn': 6}, {'championId': 5, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 7, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 24, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
108,"{'bans': [{'championId': 236, 'pickTurn': 1}, {'championId': 887, 'pickTurn': 2}, {'championId': 555, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 497, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 41, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}","{'bans': [{'championId': 150, 'pickTurn': 6}, {'championId': 7, 'pickTurn': 7}, {'championId': 114, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}"
109,"{'bans': [{'championId': 887, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 236, 'pickTurn': 3}, {'championId': 55, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 17, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': 114, 'pickTurn': 9}, {'championId': 91, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 33, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 8}"
110,"{'bans': [{'championId': 887, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': 7, 'pickTurn': 3}, {'championId': 234, 'pickTurn': 4}, {'championId': 115, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 33, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 10}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 154, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 115, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 26, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}"
111,"{'bans': [{'championId': 114, 'pickTurn': 1}, {'championId': 887, 'pickTurn': 2}, {'championId': 81, 'pickTurn': 3}, {'championId': 234, 'pickTurn': 4}, {'championId': 43, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 23, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 4}","{'bans': [{'championId': 117, 'pickTurn': 6}, {'championId': 126, 'pickTurn': 7}, {'championId': 30, 'pickTurn': 8}, {'championId': 887, 'pickTurn': 9}, {'championId': 5, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 34, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 6}"
112,"{'bans': [{'championId': 64, 'pickTurn': 1}, {'championId': 887, 'pickTurn': 2}, {'championId': 76, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 14, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 3}","{'bans': [{'championId': 120, 'pickTurn': 6}, {'championId': 43, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 13, 'pickTurn': 9}, {'championId': 887, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 24, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}"
113,"{'bans': [{'championId': 412, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 234, 'pickTurn': 3}, {'championId': 5, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 5, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [{'championId': 5, 'pickTurn': 6}, {'championId': 236, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 43, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 30, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': False, 'objectives.tower.kills': 6}"
114,"{'bans': [{'championId': 30, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 5, 'pickTurn': 4}, {'championId': 39, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 110, 'pickTurn': 6}, {'championId': 56, 'pickTurn': 7}, {'championId': 57, 'pickTurn': 8}, {'championId': 84, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
115,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 154, 'pickTurn': 2}, {'championId': 7, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 32, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 6}","{'bans': [{'championId': 236, 'pickTurn': 6}, {'championId': 39, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 5, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 23, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
116,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 96, 'pickTurn': 2}, {'championId': 58, 'pickTurn': 3}, {'championId': 5, 'pickTurn': 4}, {'championId': 43, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 12, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}","{'bans': [{'championId': 30, 'pickTurn': 6}, {'championId': 115, 'pickTurn': 7}, {'championId': 4, 'pickTurn': 8}, {'championId': 234, 'pickTurn': 9}, {'championId': 887, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 17, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 8}"
117,"{'bans': [{'championId': 114, 'pickTurn': 1}, {'championId': 55, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 24, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 114, 'pickTurn': 6}, {'championId': 91, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 43, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 8, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
118,"{'bans': [{'championId': 7, 'pickTurn': 1}, {'championId': 64, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 16, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}","{'bans': [{'championId': 30, 'pickTurn': 6}, {'championId': 91, 'pickTurn': 7}, {'championId': 234, 'pickTurn': 8}, {'championId': 526, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 11, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}"
119,"{'bans': [{'championId': 7, 'pickTurn': 1}, {'championId': 5, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [{'championId': 115, 'pickTurn': 6}, {'championId': 7, 'pickTurn': 7}, {'championId': 89, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 43, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 28, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 4}"
120,"{'bans': [{'championId': 887, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 55, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 41, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}","{'bans': [{'championId': 131, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 110, 'pickTurn': 8}, {'championId': 142, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 14, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 7}"
121,"{'bans': [{'championId': 412, 'pickTurn': 1}, {'championId': 64, 'pickTurn': 2}, {'championId': 43, 'pickTurn': 3}, {'championId': 887, 'pickTurn': 4}, {'championId': 141, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 16, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}","{'bans': [{'championId': 55, 'pickTurn': 6}, {'championId': 92, 'pickTurn': 7}, {'championId': 110, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 5, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 31, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 10}"
